customer_state,product_name_english,total_order_payment
AL,home_appliances_2,1658.81
SP,health_beauty,118.93
SP,health_beauty,118.93
PR,telephony,28.08
SP,electronics,24.1
PR,sports_leisure,83.22
SP,baby,44.0
SP,telephony,36.77
SP,housewares,77.85
MT,baby,42.06
RJ,watches_gifts,201.62
BA,housewares,49.7
RS,construction_tools_construction,91.06
SP,bed_bath_table,85.17
RJ,housewares,448.71
MG,housewares,156.63
BA,furniture_decor,360.4
BA,furniture_decor,1342.98
SP,furniture_decor,194.81
MG,garden_tools,154.23
RJ,health_beauty,370.52
PR,auto,134.59
SP,health_beauty,69.81
SC,garden_tools,233.68
RJ,sports_leisure,39.0
SP,auto,108.16
RJ,auto,814.42
PE,telephony,59.03
SP,small_appliances,1936.27
SP,watches_gifts,126.3
SP,bed_bath_table,83.79
PR,office_furniture,250.02
SP,fashion_bags_accessories,57.68
PR,office_furniture,265.12
SP,bed_bath_table,38.75
SP,home_construction,89.49
SP,cool_stuff,39.78
SP,computers_accessories,251.88
SP,garden_tools,50.41
SP,bed_bath_table,147.78
SP,bed_bath_table,52.32
ES,health_beauty,151.83
MG,perfumery,71.14
SP,office_furniture,97.26
SP,housewares,33.34
MG,computers_accessories,162.83
PR,health_beauty,369.01
PB,perfumery,242.24
SP,baby,113.46
MG,bed_bath_table,102.05
SP,housewares,65.01
SP,housewares,441.11
SP,health_beauty,60.56
SP,bed_bath_table,26.86
RJ,garden_tools,133.34
SP,telephony,84.14
SC,cool_stuff,50.34
SP,furniture_decor,45.95
SP,auto,145.41
SC,toys,69.59
SP,cool_stuff,91.84
RJ,perfumery,71.14
RJ,perfumery,71.14
RJ,computers_accessories,61.69
SP,auto,385.16
RN,auto,178.52
RS,baby,76.08
RS,toys,89.36
TO,sports_leisure,122.76
SP,computers_accessories,840.26
RS,computers_accessories,49.53
SP,furniture_decor,86.2
SP,health_beauty,58.01
RJ,air_conditioning,91.89
GO,furniture_decor,154.22
SP,sports_leisure,81.89
SP,watches_gifts,227.4
SP,cool_stuff,48.08
SP,construction_tools_lights,109.0
RS,electronics,191.28
RN,bed_bath_table,85.84
SP,health_beauty,72.42
SP,auto,35.87
SC,stationery,44.1
RJ,bed_bath_table,60.21
RJ,furniture_decor,63.1
RJ,housewares,150.39
MG,health_beauty,27.68
MG,auto,202.34
SP,garden_tools,66.51
RJ,computers_accessories,219.21
MG,fashion_bags_accessories,196.02
SP,office_furniture,407.36
SP,bed_bath_table,444.92
RS,furniture_decor,123.48
SP,sports_leisure,141.11
SP,sports_leisure,110.9
SP,pet_shop,158.71
RJ,fashion_bags_accessories,98.35
RJ,computers_accessories,183.65
SP,stationery,108.79
SP,toys,102.03
RS,auto,47.6
SP,office_furniture,213.06
SP,furniture_decor,82.98
PR,electronics,86.15
SP,auto,68.62
SP,auto,23.88
MG,health_beauty,178.27
SP,telephony,36.28
RS,computers_accessories,113.42
SP,telephony,27.68
SP,computers_accessories,89.91
PR,bed_bath_table,411.91
SP,auto,127.63
SP,auto,71.77
RJ,health_beauty,217.67
SP,auto,286.78
RJ,computers_accessories,193.72
RJ,bed_bath_table,247.68
SC,dvds_blu_ray,46.05
PR,cool_stuff,217.64
MG,cool_stuff,117.94
MG,health_beauty,164.18
SP,fashion_bags_accessories,56.78
SP,sports_leisure,156.95
SP,furniture_decor,128.22
PR,agro_industry_and_commerce,429.09
SP,housewares,47.38
PR,auto,197.26
SC,furniture_decor,69.12
MG,housewares,132.6
MG,garden_tools,146.46
SP,toys,66.5
DF,housewares,147.07
PA,cool_stuff,242.95
SP,fashion_bags_accessories,27.68
SP,auto,49.38
MS,telephony,257.45
SP,sports_leisure,48.92
RJ,watches_gifts,156.19
MG,cool_stuff,145.65
SP,auto,251.86
PR,computers_accessories,315.73
SP,garden_tools,135.08
SP,home_appliances,32.38
SC,computers_accessories,259.6
SC,furniture_decor,36.98
SP,office_furniture,191.83
SP,sports_leisure,131.44
SP,furniture_bedroom,414.08
MG,furniture_decor,311.23
RJ,watches_gifts,195.0
SP,furniture_decor,167.62
SP,sports_leisure,262.24
SP,sports_leisure,278.79
SP,sports_leisure,163.06
PR,auto,283.92
SP,auto,288.79
MG,home_confort,45.11
PI,stationery,87.88
RJ,electronics,31.69
BA,telephony,35.69
SP,health_beauty,70.18
SP,bed_bath_table,82.73
MG,auto,139.81
MT,toys,76.14
MG,health_beauty,135.05
RS,housewares,889.79
RS,furniture_decor,76.29
SP,musical_instruments,35.38
RJ,toys,95.31
SP,housewares,66.89
SP,electronics,161.89
RJ,bed_bath_table,116.2
SP,bed_bath_table,143.39
CE,health_beauty,344.7
RJ,housewares,104.56
SP,bed_bath_table,66.95
SP,health_beauty,343.71
SP,small_appliances,210.6
MG,watches_gifts,246.26
RS,housewares,89.75
DF,computers_accessories,173.27
MG,sports_leisure,191.5
RJ,health_beauty,629.63
SP,health_beauty,159.23
RJ,auto,136.93
MG,housewares,202.94
MG,construction_tools_construction,163.06
SP,baby,125.52
SP,stationery,138.55
ES,bed_bath_table,123.18
MG,fashion_bags_accessories,128.53
SP,computers_accessories,37.72
DF,computers_accessories,175.3
SP,bed_bath_table,133.76
SP,food,95.73
RS,books_general_interest,61.01
SP,bed_bath_table,214.41
SP,audio,157.3
SC,perfumery,72.14
SP,luggage_accessories,99.22
PR,kitchen_dining_laundry_garden_furniture,510.96
SP,garden_tools,63.27
SP,cool_stuff,225.85
SP,costruction_tools_tools,68.31
RN,watches_gifts,131.47
SP,perfumery,26.78
SP,pet_shop,117.3
MG,cool_stuff,327.49
MG,health_beauty,418.75
SP,perfumery,138.96
SP,housewares,189.26
SE,books_general_interest,156.35
SP,books_general_interest,53.1
RS,no_name_given,200.02
SP,computers_accessories,32.68
SP,telephony,31.75
RS,stationery,138.8
DF,housewares,66.23
SP,bed_bath_table,60.64
RJ,cool_stuff,117.94
BA,housewares,136.79
RJ,housewares,81.34
RS,office_furniture,262.33
SP,bed_bath_table,143.92
SP,watches_gifts,63.78
RS,furniture_decor,271.92
SP,bed_bath_table,102.03
MT,fashion_bags_accessories,52.05
RO,no_name_given,174.35
SP,pet_shop,209.21
SP,health_beauty,31.84
GO,furniture_decor,159.77
MT,garden_tools,162.02
PI,housewares,318.44
SP,furniture_decor,116.07
SP,toys,321.58
PR,fashion_bags_accessories,100.68
SP,bed_bath_table,147.03
GO,toys,25.78
SP,health_beauty,76.02
SP,pet_shop,162.48
DF,computers_accessories,206.54
RJ,garden_tools,308.28
SP,bed_bath_table,27.75
RJ,sports_leisure,116.96
RJ,office_furniture,131.56
SP,housewares,132.51
SP,no_name_given,158.3
MG,baby,77.89
RJ,furniture_decor,296.28
PR,stationery,236.92
PR,health_beauty,84.0
RJ,health_beauty,33.45
GO,cool_stuff,4809.44
RS,sports_leisure,117.94
PE,cool_stuff,106.99
ES,musical_instruments,108.81
RJ,health_beauty,164.33
SP,health_beauty,149.89
SP,cool_stuff,52.26
RJ,housewares,103.89
RN,health_beauty,398.46
MG,sports_leisure,41.01
RS,fashion_bags_accessories,511.2
RJ,sports_leisure,126.44
MS,electronics,28.75
RO,baby,207.73
PE,toys,126.07
SP,furniture_decor,72.9
MG,auto,66.03
SP,health_beauty,30.02
PA,bed_bath_table,145.9
RJ,furniture_decor,64.79
SP,books_technical,43.88
SP,sports_leisure,19.78
PR,furniture_decor,129.78
GO,toys,84.14
RS,housewares,52.13
SP,sports_leisure,52.68
MG,stationery,96.8
SP,musical_instruments,212.73
ES,computers_accessories,56.79
SC,sports_leisure,291.32
SP,telephony,28.35
PR,toys,64.0
PA,housewares,78.2
SP,stationery,152.42
RS,bed_bath_table,154.28
CE,perfumery,176.23
RN,health_beauty,378.61
RJ,computers_accessories,148.65
MT,furniture_decor,117.42
BA,fashion_bags_accessories,200.22
GO,telephony,55.22
SP,sports_leisure,235.69
SP,housewares,29.51
SP,garden_tools,114.06
SC,perfumery,154.99
SP,bed_bath_table,97.8
GO,perfumery,112.46
SP,auto,29.47
RJ,sports_leisure,90.98
DF,furniture_decor,48.49
SP,pet_shop,78.2
SP,furniture_decor,110.32
PR,luggage_accessories,345.87
SP,bed_bath_table,123.25
PA,baby,262.07
RN,sports_leisure,124.24
SP,housewares,47.68
SP,luggage_accessories,189.01
PE,toys,140.34
SP,bed_bath_table,51.05
PR,furniture_decor,187.43
SP,consoles_games,148.24
MG,perfumery,72.14
MG,stationery,76.66
RS,housewares,238.72
SP,watches_gifts,182.84
SP,watches_gifts,212.81
SP,garden_tools,63.27
SP,housewares,29.41
SP,baby,64.09
SP,books_general_interest,55.38
GO,bed_bath_table,79.81
SP,fashion_bags_accessories,43.0
SP,sports_leisure,108.3
SP,housewares,29.41
CE,telephony,134.94
SP,perfumery,65.71
RS,stationery,116.94
RJ,health_beauty,87.88
RJ,watches_gifts,186.15
SP,computers_accessories,214.32
SP,bed_bath_table,69.73
RR,health_beauty,52.87
SP,bed_bath_table,104.84
RJ,bed_bath_table,110.46
SP,pet_shop,209.2
SP,fashion_underwear_beach,61.75
RJ,housewares,174.36
SP,computers_accessories,365.68
SP,office_furniture,138.94
SP,housewares,193.84
SP,bed_bath_table,102.06
RJ,no_name_given,56.01
SP,health_beauty,58.74
GO,sports_leisure,135.92
GO,housewares,108.3
SP,bed_bath_table,113.62
RJ,computers_accessories,88.29
SP,sports_leisure,82.73
PA,computers_accessories,307.24
RJ,baby,31.1
SP,housewares,150.39
SP,auto,30.85
RS,housewares,37.79
RJ,musical_instruments,414.04
RJ,electronics,35.69
SP,perfumery,51.56
PE,no_name_given,2066.34
MG,market_place,23.01
RJ,sports_leisure,133.06
SP,telephony,55.0
SP,sports_leisure,119.02
SC,luggage_accessories,147.15
SP,housewares,71.63
SP,computers_accessories,30.96
RS,bed_bath_table,65.6
SP,electronics,16.78
DF,health_beauty,110.44
PA,no_name_given,4042.74
SP,luggage_accessories,138.1
SP,bed_bath_table,123.37
PR,office_furniture,115.68
SP,toys,96.1
SP,electronics,27.38
MG,furniture_decor,113.08
MG,no_name_given,88.14
PA,stationery,47.32
SP,bed_bath_table,156.99
SP,telephony,22.78
SP,stationery,42.21
RS,baby,79.1
MG,health_beauty,215.14
SP,bed_bath_table,193.06
SP,costruction_tools_garden,36.25
SP,furniture_decor,247.68
PR,toys,166.29
RJ,computers_accessories,58.19
MG,health_beauty,79.61
BA,garden_tools,73.18
RS,bed_bath_table,64.9
RS,auto,208.55
SP,garden_tools,63.27
MG,telephony,125.42
MG,perfumery,214.46
MG,toys,106.78
PA,health_beauty,265.41
PR,food_drink,68.93
SP,baby,114.36
SP,telephony,207.65
ES,telephony,90.28
RJ,furniture_decor,204.54
SP,sports_leisure,73.34
RJ,sports_leisure,158.14
RJ,furniture_decor,49.59
DF,bed_bath_table,146.51
DF,bed_bath_table,151.18
SP,fashion_bags_accessories,36.77
SP,furniture_decor,314.28
SC,housewares,145.07
MG,bed_bath_table,74.77
RS,kitchen_dining_laundry_garden_furniture,196.45
MG,sports_leisure,250.4
SP,computers_accessories,37.58
SP,computers_accessories,205.14
SP,pet_shop,75.17
SP,construction_tools_lights,263.95
SC,fashion_bags_accessories,64.1
MG,bed_bath_table,95.22
SP,bed_bath_table,93.04
MG,luggage_accessories,318.44
SP,garden_tools,64.11
RS,watches_gifts,43.0
RS,bed_bath_table,107.78
RJ,watches_gifts,294.7
RS,furniture_decor,23.85
PB,computers_accessories,45.2
BA,computers,626.76
GO,watches_gifts,315.84
SP,garden_tools,84.93
MG,watches_gifts,168.04
SP,sports_leisure,593.62
SP,perfumery,135.62
SP,pet_shop,30.95
PI,baby,710.0
SP,health_beauty,105.15
PR,furniture_decor,49.0
DF,telephony,90.44
RS,fashion_shoes,50.01
RJ,telephony,43.66
MG,toys,56.49
MG,sports_leisure,31.91
SP,auto,218.47
MS,office_furniture,154.19
SP,baby,144.97
MG,housewares,51.98
RJ,sports_leisure,115.25
RJ,electronics,36.69
SP,garden_tools,84.81
SP,garden_tools,32.75
MG,luggage_accessories,97.21
MS,musical_instruments,673.42
MG,furniture_decor,92.22
SC,pet_shop,71.84
SP,perfumery,336.31
PI,sports_leisure,66.14
PE,watches_gifts,153.41
CE,cool_stuff,201.84
MG,watches_gifts,96.65
SP,consoles_games,77.37
SP,stationery,124.0
RJ,furniture_decor,62.01
MG,computers_accessories,77.08
SP,books_imported,31.42
RS,health_beauty,76.9
RJ,cool_stuff,74.85
RJ,furniture_decor,76.89
RJ,stationery,96.8
CE,furniture_decor,319.34
MG,telephony,172.76
PR,market_place,40.05
SP,computers_accessories,87.32
SP,pet_shop,107.6
MG,furniture_decor,76.08
PR,toys,195.24
RJ,housewares,58.32
RJ,computers_accessories,256.24
PI,baby,269.25
RS,computers,1243.66
BA,watches_gifts,234.19
MG,cool_stuff,161.56
SP,watches_gifts,42.51
SP,books_general_interest,170.29
SP,books_general_interest,58.79
SP,furniture_decor,96.12
RJ,cool_stuff,50.84
SP,bed_bath_table,527.8
SP,telephony,37.77
RJ,baby,343.91
SP,health_beauty,173.67
MG,computers_accessories,144.99
MA,cool_stuff,259.56
MG,electronics,36.69
SP,bed_bath_table,133.96
SP,sports_leisure,45.61
SP,sports_leisure,120.78
SP,no_name_given,57.55
MG,electronics,27.75
SP,industry_commerce_and_business,420.53
SP,electronics,69.93
RJ,fashion_male_clothing,64.09
SP,garden_tools,136.84
SP,perfumery,265.57
PR,drinks,48.81
RO,art,95.53
SP,computers_accessories,83.73
MG,health_beauty,83.6
CE,health_beauty,864.98
PR,toys,63.13
SP,sports_leisure,568.85
SP,construction_tools_construction,53.25
RJ,construction_tools_construction,57.73
SP,bed_bath_table,89.05
PI,food,173.49
RS,health_beauty,65.43
RS,housewares,337.33
RJ,housewares,229.22
BA,stationery,40.85
BA,home_construction,1206.34
PR,housewares,431.58
SP,stationery,106.5
MG,baby,526.96
SP,agro_industry_and_commerce,44.34
DF,toys,35.1
DF,health_beauty,76.08
PR,bed_bath_table,475.04
PR,furniture_decor,475.04
RJ,no_name_given,198.31
RJ,bed_bath_table,161.88
PE,housewares,34.3
PE,housewares,42.76
PE,health_beauty,84.36
SP,computers_accessories,89.91
SP,furniture_decor,58.74
SP,housewares,21.78
SP,no_name_given,157.3
SP,watches_gifts,111.13
RJ,telephony,45.22
SP,watches_gifts,56.6
SP,health_beauty,94.74
MG,computers_accessories,77.86
MG,watches_gifts,816.33
RJ,telephony,179.89
RS,garden_tools,73.39
SP,bed_bath_table,98.76
SP,telephony,48.95
BA,computers_accessories,172.49
SP,telephony,35.77
SP,stationery,103.63
SP,food,40.69
SP,health_beauty,67.86
SP,health_beauty,45.22
RJ,sports_leisure,1830.12
PR,bed_bath_table,102.1
SP,auto,113.97
BA,perfumery,56.18
MG,telephony,43.22
SP,bed_bath_table,102.28
SP,housewares,86.64
SP,small_appliances,120.97
RJ,computers_accessories,83.45
SP,cool_stuff,83.5
SP,air_conditioning,317.07
RS,furniture_decor,90.88
SP,small_appliances,107.37
SP,bed_bath_table,55.24
RJ,furniture_decor,102.88
SP,computers_accessories,95.56
MG,bed_bath_table,188.4
RJ,furniture_decor,55.1
MG,computers_accessories,106.38
SP,furniture_decor,106.21
SP,bed_bath_table,223.14
SP,home_confort,246.23
SC,telephony,43.09
PR,small_appliances_home_oven_and_coffee,1533.62
RJ,musical_instruments,85.31
MG,auto,344.05
SP,kitchen_dining_laundry_garden_furniture,119.89
SP,home_appliances,34.27
RJ,garden_tools,135.08
RJ,garden_tools,77.57
RJ,sports_leisure,224.68
SP,bed_bath_table,71.48
BA,construction_tools_safety,548.42
RJ,housewares,163.81
RJ,watches_gifts,1223.06
RJ,watches_gifts,517.15
MG,toys,40.1
SP,furniture_decor,213.93
SP,computers_accessories,55.69
SP,computers_accessories,214.41
RJ,furniture_decor,119.16
SC,garden_tools,103.79
MG,watches_gifts,110.0
SP,baby,223.44
SP,pet_shop,47.05
SP,pet_shop,363.01
SP,health_beauty,134.47
SP,bed_bath_table,171.61
SP,sports_leisure,194.53
PE,sports_leisure,141.12
SP,perfumery,18.7
SP,kitchen_dining_laundry_garden_furniture,450.53
SC,bed_bath_table,362.41
SP,sports_leisure,126.52
MG,sports_leisure,82.88
SP,computers_accessories,299.18
BA,computers_accessories,75.29
RJ,furniture_decor,66.74
SP,cool_stuff,32.68
PR,telephony,43.09
RN,health_beauty,190.83
MG,watches_gifts,93.43
RJ,luggage_accessories,52.23
SP,computers_accessories,188.74
SP,baby,58.37
SP,watches_gifts,112.98
SP,bed_bath_table,34.78
MG,bed_bath_table,31.24
MG,computers_accessories,95.65
SP,housewares,329.45
MG,baby,259.64
SC,bed_bath_table,72.53
MA,health_beauty,629.27
MG,music,72.17
SP,bed_bath_table,63.77
SP,health_beauty,60.85
SP,computers_accessories,58.13
SP,telephony,29.38
SP,toys,134.83
MG,health_beauty,165.8
SP,computers,885.36
RJ,computers_accessories,102.59
MG,cool_stuff,117.94
MG,health_beauty,65.44
SP,home_appliances,50.63
RJ,construction_tools_construction,1222.94
SP,housewares,36.62
ES,auto,67.12
MG,stationery,143.42
SP,luggage_accessories,217.1
MG,pet_shop,428.52
SP,fashion_bags_accessories,93.3
PI,sports_leisure,143.61
SP,bed_bath_table,102.01
SP,toys,61.59
SP,sports_leisure,164.17
MG,telephony,113.66
SC,stationery,31.22
DF,signaling_and_security,153.96
RS,housewares,189.83
PR,stationery,77.16
MG,furniture_decor,323.38
RJ,housewares,53.04
SP,watches_gifts,371.13
PR,housewares,64.89
MG,garden_tools,63.56
SP,books_general_interest,57.59
SP,housewares,66.33
RS,small_appliances,69.7
RJ,cool_stuff,517.15
SP,computers_accessories,420.58
SP,pet_shop,40.64
BA,pet_shop,235.27
BA,cool_stuff,311.59
SP,sports_leisure,184.18
MS,computers_accessories,33.84
MG,furniture_decor,697.09
DF,consoles_games,48.96
SP,stationery,74.07
SC,sports_leisure,65.22
SP,art,112.02
RS,stationery,115.45
BA,telephony,46.39
MA,perfumery,72.84
SP,no_name_given,157.3
SP,flowers,77.63
MT,health_beauty,113.48
SP,computers_accessories,61.75
SP,watches_gifts,170.6
SP,drinks,70.85
SP,furniture_decor,99.43
SP,bed_bath_table,203.13
SP,drinks,57.43
SP,computers_accessories,33.23
RJ,health_beauty,92.5
SP,consoles_games,36.35
RJ,bed_bath_table,84.19
RS,sports_leisure,53.73
BA,watches_gifts,89.29
SP,health_beauty,42.86
BA,electronics,93.98
SP,furniture_decor,79.24
RS,pet_shop,102.67
SP,stationery,73.72
SP,perfumery,191.77
MG,computers_accessories,44.17
SC,computers_accessories,108.63
RJ,housewares,309.48
SP,telephony,61.33
SP,health_beauty,425.94
SP,sports_leisure,107.57
PE,sports_leisure,92.77
SP,bed_bath_table,189.39
MA,auto,171.98
RS,auto,464.98
SP,watches_gifts,48.6
SP,consoles_games,79.89
SP,pet_shop,79.89
SP,signaling_and_security,167.74
RS,housewares,120.03
SP,sports_leisure,86.02
MA,housewares,91.1
MA,sports_leisure,91.1
RO,housewares,96.65
SP,stationery,49.67
SP,bed_bath_table,317.19
SP,sports_leisure,84.77
SP,auto,107.3
SP,kitchen_dining_laundry_garden_furniture,201.93
SP,toys,222.66
SP,health_beauty,66.02
SP,sports_leisure,236.86
SP,electronics,33.75
SP,baby,198.82
SP,consoles_games,390.77
AL,no_name_given,309.25
SP,electronics,22.38
SP,perfumery,144.96
SP,sports_leisure,263.18
SP,computers_accessories,214.41
SP,computers_accessories,41.26
PR,costruction_tools_garden,89.38
SP,garden_tools,123.99
GO,sports_leisure,254.44
SP,health_beauty,182.39
RN,costruction_tools_garden,75.07
SP,pet_shop,72.64
SP,health_beauty,99.8
SP,sports_leisure,123.34
MG,bed_bath_table,443.92
RJ,air_conditioning,40.13
RS,fashion_bags_accessories,45.7
BA,office_furniture,226.83
SP,housewares,155.77
MG,small_appliances,75.74
SC,industry_commerce_and_business,164.79
MG,cool_stuff,696.08
RJ,luggage_accessories,309.28
SC,toys,722.05
BA,computers_accessories,138.74
MG,electronics,34.13
PR,furniture_decor,154.94
BA,health_beauty,90.42
SP,housewares,37.95
SP,musical_instruments,159.26
MG,stationery,113.89
RJ,watches_gifts,165.7
SP,cool_stuff,216.64
PR,baby,124.4
MG,health_beauty,87.94
MG,bed_bath_table,61.01
MG,christmas_supplies,63.72
RS,home_appliances,99.34
SC,fashion_bags_accessories,64.1
SP,telephony,22.38
BA,watches_gifts,399.56
SP,sports_leisure,201.94
SP,garden_tools,124.82
SP,watches_gifts,243.01
MG,computers_accessories,552.85
GO,sports_leisure,61.0
RJ,bed_bath_table,119.76
SP,housewares,192.56
PE,furniture_decor,338.07
RJ,home_appliances_2,648.9
AP,housewares,235.13
SP,computers_accessories,91.18
AL,computers,878.48
BA,no_name_given,260.1
DF,auto,40.09
CE,costruction_tools_garden,180.44
SP,health_beauty,67.27
RJ,watches_gifts,163.79
SP,office_furniture,102.85
SP,housewares,121.04
SP,sports_leisure,147.96
SP,housewares,488.14
MG,health_beauty,66.59
GO,toys,54.23
BA,electronics,60.05
SP,baby,233.66
RJ,stationery,64.0
SP,pet_shop,114.25
PR,sports_leisure,96.69
SP,pet_shop,97.25
SP,garden_tools,137.53
SP,watches_gifts,182.52
SP,garden_tools,70.9
MG,construction_tools_construction,129.1
SP,bed_bath_table,197.87
PR,computers_accessories,125.22
PE,auto,178.39
SP,furniture_decor,256.59
SP,toys,512.05
PR,consoles_games,172.97
SP,computers_accessories,101.51
SP,sports_leisure,124.85
MT,watches_gifts,61.79
PA,garden_tools,389.01
GO,sports_leisure,431.57
BA,telephony,99.56
SP,computers_accessories,92.83
SP,computers_accessories,92.83
DF,audio,205.07
PI,electronics,151.61
SP,fashion_male_clothing,35.86
SP,air_conditioning,190.16
SP,health_beauty,61.38
BA,telephony,185.64
MG,telephony,52.1
SP,cool_stuff,42.58
SP,cool_stuff,149.84
SP,bed_bath_table,82.73
PR,housewares,48.23
PR,consoles_games,755.89
SP,bed_bath_table,139.41
BA,food,177.38
PA,sports_leisure,68.75
RS,bed_bath_table,116.94
SP,baby,69.72
RJ,baby,80.38
SP,housewares,109.48
SP,health_beauty,369.6
SP,garden_tools,72.43
RS,telephony,56.04
SC,computers_accessories,38.23
BA,telephony,92.97
BA,computers_accessories,208.01
MG,drinks,81.21
SP,toys,97.39
SP,toys,97.78
SP,toys,17.68
SP,toys,98.29
MG,health_beauty,57.1
CE,computers_accessories,53.05
SP,toys,63.34
RJ,sports_leisure,169.73
MG,telephony,58.22
RS,cool_stuff,117.12
RJ,watches_gifts,179.04
SP,furniture_decor,320.58
DF,luggage_accessories,168.95
SP,pet_shop,172.52
SP,garden_tools,31.84
MT,no_name_given,127.99
CE,watches_gifts,167.32
SP,fashion_bags_accessories,49.85
MG,telephony,33.51
SP,electronics,32.38
SP,baby,87.71
RJ,housewares,97.71
RN,health_beauty,171.24
SP,furniture_decor,76.66
SP,baby,199.42
SP,health_beauty,40.09
RN,furniture_decor,125.43
MG,health_beauty,143.15
